path,bytes,sha256,source_url,r2_key
publications/O18Land_Ethics.CV.pdf,84509,539198790074460228eb662e31bd4840fc7d7c56d33b67cf6de66abe4da2afdb,https://masongaffney.org/publications/O18Land_Ethics.CV.pdf,gaffney/publications/O18Land_Ethics.CV.pdf
publications/Z1-LandasShareofWealthLACounty1971.CV.pdf,212618,a4487b6ab583f63cf5f0d91f212e7062afde92ee1790d374d7628834a542772f,https://masongaffney.org/publications/Z1-LandasShareofWealthLACounty1971.CV.pdf,gaffney/publications/Z1-LandasShareofWealthLACounty1971.CV.pdf
workpapers/1972_Benefits_of_Military_Spending.pdf,395022,b18cbf134b9c80cc7811e740138611c94bcd5456c7e70b13af53d65bf216b841,https://masongaffney.org/workpapers/1972_Benefits_of_Military_Spending.pdf,gaffney/workpapers/1972_Benefits_of_Military_Spending.pdf
workpapers/A_better_way_of_gauging_excess_burden_of_shiftable_taxes_2005.CV.pdf,71359,8c807dbc7dc69e9996abe182d7cc2a6ec532d5b90f26ef6f5019fcddd5d286c7,https://masongaffney.org/workpapers/A_better_way_of_gauging_excess_burden_of_shiftable_taxes_2005.CV.pdf,gaffney/workpapers/A_better_way_of_gauging_excess_burden_of_shiftable_taxes_2005.CV.pdf
workpapers/Capital_Gains_and_Future_of_Free_Enterprise.pdf,400229,a6902a339cb56610f11da11d7983853c3aa2764dff173eca2808332def997d55,https://masongaffney.org/workpapers/Capital_Gains_and_Future_of_Free_Enterprise.pdf,gaffney/workpapers/Capital_Gains_and_Future_of_Free_Enterprise.pdf
workpapers/Causes_of_downturn--Austro-Georgist_synthesis_1982.pdf,81525,ff54399984ed0da632282e09a17b1e21a762f24fb55880a88ea127923c7b63d9,https://masongaffney.org/workpapers/Causes_of_downturn--Austro-Georgist_synthesis_1982.pdf,gaffney/workpapers/Causes_of_downturn--Austro-Georgist_synthesis_1982.pdf
workpapers/Factitious_Locational_Obsolescence_in_Land_Booms_WP041 .pdf,12784,7a6255c43c8f9aa79422c737b364b5da978b21dc5f3ae59c3195479471582cbf,https://masongaffney.org/workpapers/Factitious_Locational_Obsolescence_in_Land_Booms_WP041%20.pdf,gaffney/workpapers/Factitious_Locational_Obsolescence_in_Land_Booms_WP041 .pdf
workpapers/How_Religious_Awakenings_Presage_Radical_Reforms.pdf,88530,fa2a519389ec1cbaf53c1da5ac418661a3969bb420a992dfb6d57c64c148e0ae,https://masongaffney.org/workpapers/How_Religious_Awakenings_Presage_Radical_Reforms.pdf,gaffney/workpapers/How_Religious_Awakenings_Presage_Radical_Reforms.pdf
workpapers/How_Rising_rents_devour_ capital_1993_WP039.pdf,14313,1ec950cd474d74ccf4bb4d2a9fe9ae1fb79d91e3ac8b691238d98b29997dff32,https://masongaffney.org/workpapers/How_Rising_rents_devour_%20capital_1993_WP039.pdf,gaffney/workpapers/How_Rising_rents_devour_ capital_1993_WP039.pdf
workpapers/How_a_Land_Boom_Destroys_Capital_10_2005.pdf,22061,96443853bd37eb825fb34e000742b3151ee9b15de787c0dfe0ff32d872d95211,https://masongaffney.org/workpapers/How_a_Land_Boom_Destroys_Capital_10_2005.pdf,gaffney/workpapers/How_a_Land_Boom_Destroys_Capital_10_2005.pdf
workpapers/How_an_interest_hike_destroys_capital_1996.pdf,49608,c548b01d943b0f1c828eada89a13d72f4380016acc2e3fa8a0758d8924ff0894,https://masongaffney.org/workpapers/How_an_interest_hike_destroys_capital_1996.pdf,gaffney/workpapers/How_an_interest_hike_destroys_capital_1996.pdf
workpapers/Land_Markets_Lead_to_Misallocating_Capital_WP042 .pdf,30953,28d6c3c09a83d9dacecad77aed826f7e6630efaed0788a940c0913fad475c831,https://masongaffney.org/workpapers/Land_Markets_Lead_to_Misallocating_Capital_WP042%20.pdf,gaffney/workpapers/Land_Markets_Lead_to_Misallocating_Capital_WP042 .pdf
workpapers/Logos_Abused.pdf,64954,07400c4dddeb7a5e9ba07c8d0910e7523e7b0a746e22a13c45f08b8cedf963ff,https://masongaffney.org/workpapers/Logos_Abused.pdf,gaffney/workpapers/Logos_Abused.pdf
workpapers/Oil_and_Gas_Leasing--a_Study_in_Pseudo-Socialism.pdf,49693,acaba21d28c2bce0868ae7f8d581c67ba428720b1d776fc5a02af9ecfc05187f,https://masongaffney.org/workpapers/Oil_and_Gas_Leasing--a_Study_in_Pseudo-Socialism.pdf,gaffney/workpapers/Oil_and_Gas_Leasing--a_Study_in_Pseudo-Socialism.pdf
workpapers/Philippines_Land_Reform_Through_Tax_Reform.pdf,269582,9f474abadc223ba0b7c65e774989cabe8efcf13207f6cf85acbfffdb9b5cf106,https://masongaffney.org/workpapers/Philippines_Land_Reform_Through_Tax_Reform.pdf,gaffney/workpapers/Philippines_Land_Reform_Through_Tax_Reform.pdf
workpapers/The_US_Canal_Boom_and_Bust_1820-42_WP01.pdf,57090,79d0433b4d4d368b55c1878b8c6b6c6bb874d55c41020f9d7b52be1034d54269,https://masongaffney.org/workpapers/The_US_Canal_Boom_and_Bust_1820-42_WP01.pdf,gaffney/workpapers/The_US_Canal_Boom_and_Bust_1820-42_WP01.pdf
workpapers/WP001 The_US_Canal_Boom_and_Bust_1820-42_WP01.pdf,57090,79d0433b4d4d368b55c1878b8c6b6c6bb874d55c41020f9d7b52be1034d54269,https://masongaffney.org/workpapers/WP001%20The_US_Canal_Boom_and_Bust_1820-42_WP01.pdf,gaffney/workpapers/WP001 The_US_Canal_Boom_and_Bust_1820-42_WP01.pdf
workpapers/WP014 Newark and the Office Building Model of Urban Renewal.pdf,105507,0163dd76aa4a90b45db0de4cf33134617b86ba786e4de830f2be714eb2945989,https://masongaffney.org/workpapers/WP014%20Newark%20and%20the%20Office%20Building%20Model%20of%20Urban%20Renewal.pdf,gaffney/workpapers/WP014 Newark and the Office Building Model of Urban Renewal.pdf
workpapers/WP018 George's Economics of Abundance.pdf,152926,3527462f2688fb6e86782f32f4d49484be3ad4e36b077337b616079687e2a9d3,https://masongaffney.org/workpapers/WP018%20George's%20Economics%20of%20Abundance.pdf,gaffney/workpapers/WP018 George's Economics of Abundance.pdf
workpapers/WP019 George &amp; Danger of Favoring Capital Over Labor.pdf,236,9448f8a1159c9b14e3e1b9d8eab1a6ddf88d26e1f888a34cef430c756e4e6e1e,https://masongaffney.org/workpapers/WP019%20George%20&amp;%20Danger%20of%20Favoring%20Capital%20Over%20Labor.pdf,gaffney/workpapers/WP019 George &amp; Danger of Favoring Capital Over Labor.pdf
workpapers/WP020 Economic Development as a Response to Stress.pdf,242355,263e17e0536a98a13fd0e1fb0aed3a4677815a489ba7fdda1363e3b8166dc451,https://masongaffney.org/workpapers/WP020%20Economic%20Development%20as%20a%20Response%20to%20Stress.pdf,gaffney/workpapers/WP020 Economic Development as a Response to Stress.pdf
workpapers/WP024 Macroeconomics as a field of study.pdf,145853,f95d1ab9736a8a7221b6ad30009599373c5c97cf2a24e47e3391771392d7788e,https://masongaffney.org/workpapers/WP024%20Macroeconomics%20as%20a%20field%20of%20study.pdf,gaffney/workpapers/WP024 Macroeconomics as a field of study.pdf
workpapers/WP025 Labor Productivity and Farm Intensity.pdf,31138,966683adaf12e361bed56902c7e0129f48e03e5bec98fc20b0743213982b58e6,https://masongaffney.org/workpapers/WP025%20Labor%20Productivity%20and%20Farm%20Intensity.pdf,gaffney/workpapers/WP025 Labor Productivity and Farm Intensity.pdf
workpapers/WP028 Making jobs by changing factor proportions.pdf,136227,018f3aa3b8768c2be21926cd4bed7d166ed90795ab2f441cb52c34cb644f7e6a,https://masongaffney.org/workpapers/WP028%20Making%20jobs%20by%20changing%20factor%20proportions.pdf,gaffney/workpapers/WP028 Making jobs by changing factor proportions.pdf
workpapers/WP032 Capital-intensity of warfare.pdf,130774,c90768dab24bd9ce34090c91f0a697796d9fdccfdec107a176aba81f1d5e7bff,https://masongaffney.org/workpapers/WP032%20Capital-intensity%20of%20warfare.pdf,gaffney/workpapers/WP032 Capital-intensity of warfare.pdf
workpapers/WP038 George and Mill on Labor-Saving vs. Land-Saving Technology.pdf,92495,f899ec190c693229adb64506ad61c2cc2b5378ad99e5465513cf2da7802bb82d,https://masongaffney.org/workpapers/WP038%20George%20and%20Mill%20on%20Labor-Saving%20vs.%20Land-Saving%20Technology.pdf,gaffney/workpapers/WP038 George and Mill on Labor-Saving vs. Land-Saving Technology.pdf
workpapers/WP039 How_Rising_rents_devour_ capital_1993_WP039.pdf,14313,1ec950cd474d74ccf4bb4d2a9fe9ae1fb79d91e3ac8b691238d98b29997dff32,https://masongaffney.org/workpapers/WP039%20How_Rising_rents_devour_%20capital_1993_WP039.pdf,gaffney/workpapers/WP039 How_Rising_rents_devour_ capital_1993_WP039.pdf
workpapers/WP040 Chicago boom and bust - A cycle of capital waste.pdf,161670,e38d8f4f5413f1f770c8e80871b0c7acc008173b9aace9e7ad2eea191c0670b9,https://masongaffney.org/workpapers/WP040%20Chicago%20boom%20and%20bust%20-%20A%20cycle%20of%20capital%20waste.pdf,gaffney/workpapers/WP040 Chicago boom and bust - A cycle of capital waste.pdf
workpapers/WP041 Factitious_Locational_Obsolescence_in_Land_Booms_WP041 .pdf,12784,7a6255c43c8f9aa79422c737b364b5da978b21dc5f3ae59c3195479471582cbf,https://masongaffney.org/workpapers/WP041%20Factitious_Locational_Obsolescence_in_Land_Booms_WP041%20.pdf,gaffney/workpapers/WP041 Factitious_Locational_Obsolescence_in_Land_Booms_WP041 .pdf
workpapers/WP042 Land_Markets_Lead_to_Misallocating_Capital_WP042 .pdf,30953,28d6c3c09a83d9dacecad77aed826f7e6630efaed0788a940c0913fad475c831,https://masongaffney.org/workpapers/WP042%20Land_Markets_Lead_to_Misallocating_Capital_WP042%20.pdf,gaffney/workpapers/WP042 Land_Markets_Lead_to_Misallocating_Capital_WP042 .pdf
workpapers/WP043 Tax Policy and Capital Formation.pdf,272770,ad26e74e8476e222da18b978b7a1b343410b4a6c6690ed1e7650a0ffbbbab6d8,https://masongaffney.org/workpapers/WP043%20Tax%20Policy%20and%20Capital%20Formation.pdf,gaffney/workpapers/WP043 Tax Policy and Capital Formation.pdf
workpapers/WP044 Farm Labor Productivity Tradeoff with Water Use.pdf,33102,d440f4b3bb8b4155db76dba1221e0426b5a99e24fa7c81cf72af0182efc470d3,https://masongaffney.org/workpapers/WP044%20Farm%20Labor%20Productivity%20Tradeoff%20with%20Water%20Use.pdf,gaffney/workpapers/WP044 Farm Labor Productivity Tradeoff with Water Use.pdf
workpapers/WP045 Critique of Thorstein Veblen Victorian Firebrand by Jorgensens.pdf,126977,33bb06e0e7ee807eebb56f3ab2949ab9ada479353afd5effba5b08249adb22e5,https://masongaffney.org/workpapers/WP045%20Critique%20of%20Thorstein%20Veblen%20Victorian%20Firebrand%20by%20Jorgensens.pdf,gaffney/workpapers/WP045 Critique of Thorstein Veblen Victorian Firebrand by Jorgensens.pdf
workpapers/WP046 Measure C and Riverside Property Values.pdf,84915,07a6bf176b34f6fbd77e626f7030ca71ef60b7dcbe28785277bbc15b622b25f7,https://masongaffney.org/workpapers/WP046%20Measure%20C%20and%20Riverside%20Property%20Values.pdf,gaffney/workpapers/WP046 Measure C and Riverside Property Values.pdf
"workpapers/WP048 Peace Dividends, Land Bubbles and Economic Disasters in U.S. History.pdf",94177,223bd31936a13b6dbbf62fc63a291eb2d5f13c57492af37785f59c5ad09d210e,"https://masongaffney.org/workpapers/WP048%20Peace%20Dividends,%20Land%20Bubbles%20and%20Economic%20Disasters%20in%20U.S.%20History.pdf","gaffney/workpapers/WP048 Peace Dividends, Land Bubbles and Economic Disasters in U.S. History.pdf"
workpapers/WP049 Peace Dividends and Land Booms in World History.pdf,132140,92ff62eae9269845eb6f2b5b37ebaf422ac3454c2accba261c6ff0eeb686a93a,https://masongaffney.org/workpapers/WP049%20Peace%20Dividends%20and%20Land%20Booms%20in%20World%20History.pdf,gaffney/workpapers/WP049 Peace Dividends and Land Booms in World History.pdf
workpapers/WP050  Water as Yield-cutting Substitute.pdf,66066,4ed871fcb4fbfea421f34055625bf2713a2420008a4fc6af68a0ca9591df5972,https://masongaffney.org/workpapers/WP050%20%20Water%20as%20Yield-cutting%20Substitute.pdf,gaffney/workpapers/WP050  Water as Yield-cutting Substitute.pdf
workpapers/WP051 Who Owns Southern California.pdf,180738,eec63a376c7961a90bde09424568c9f20b279c16143453634ca6c7222f1a10be,https://masongaffney.org/workpapers/WP051%20Who%20Owns%20Southern%20California.pdf,gaffney/workpapers/WP051 Who Owns Southern California.pdf
workpapers/WP053 Alaska's proposed tax on oil reserves in situ 1981.pdf,122813,8bf390d6c51315218726f15e4edc3078e3b7ae106be658b1a28bc90a50127723,https://masongaffney.org/workpapers/WP053%20Alaska's%20proposed%20tax%20on%20oil%20reserves%20in%20situ%201981.pdf,gaffney/workpapers/WP053 Alaska's proposed tax on oil reserves in situ 1981.pdf
workpapers/WP054 Oil_and_Gas_Leasing--a_Study_in_Pseudo-Socialism.pdf,49693,acaba21d28c2bce0868ae7f8d581c67ba428720b1d776fc5a02af9ecfc05187f,https://masongaffney.org/workpapers/WP054%20Oil_and_Gas_Leasing--a_Study_in_Pseudo-Socialism.pdf,gaffney/workpapers/WP054 Oil_and_Gas_Leasing--a_Study_in_Pseudo-Socialism.pdf
"workpapers/WP055 Rent, Taxation, Dissipation and Federalism.pdf",56033,d71b91a0f7bd9977361ef4d20c6b6be3c2b24b8f833173dd4fbb355ea8172aa7,"https://masongaffney.org/workpapers/WP055%20Rent,%20Taxation,%20Dissipation%20and%20Federalism.pdf","gaffney/workpapers/WP055 Rent, Taxation, Dissipation and Federalism.pdf"
workpapers/WP056 Full employment thru total tax reform.pdf,169179,9c02bfc43eb72035123af30b49c49dba93e883a29fa930dec9434cf0d5c2553c,https://masongaffney.org/workpapers/WP056%20Full%20employment%20thru%20total%20tax%20reform.pdf,gaffney/workpapers/WP056 Full employment thru total tax reform.pdf
workpapers/WP057 Economics in support of environmentalism.pdf,155142,04509735f73dfdcfcc294da42824746f6d27197c0ff06eea3047aae88f3c6158,https://masongaffney.org/workpapers/WP057%20Economics%20in%20support%20of%20environmentalism.pdf,gaffney/workpapers/WP057 Economics in support of environmentalism.pdf
workpapers/WP057 F3-EconomicsinSupportofEnvironmentalism.htm,41483,eca8652d166689053665ad51c09fed059d4789c680e48ca6b45851ad0f80ff8e,https://masongaffney.org/workpapers/WP057%20F3-EconomicsinSupportofEnvironmentalism.htm,gaffney/workpapers/WP057 F3-EconomicsinSupportofEnvironmentalism.htm
workpapers/WP058 Conservation in a World of Private Property Extremists.pdf,177742,9576dd03c79874893498d6ae644089cb5dd1ef4cce71f8160bb50e8e3272330b,https://masongaffney.org/workpapers/WP058%20Conservation%20in%20a%20World%20of%20Private%20Property%20Extremists.pdf,gaffney/workpapers/WP058 Conservation in a World of Private Property Extremists.pdf
workpapers/WP061 Token_Timber_Taxation_Mendocino_County_2000.pdf,29297,d1cb6645bfffc53e0eee17f066318c2987b50424e79db11b381bb68595b2a42f,https://masongaffney.org/workpapers/WP061%20Token_Timber_Taxation_Mendocino_County_2000.pdf,gaffney/workpapers/WP061 Token_Timber_Taxation_Mendocino_County_2000.pdf
workpapers/WP062 Observed Behavior vs A Priori Dogmatism in Land Markets.pdf,79569,2073484acc5c4c6219e877efd0ad0f7b7eda2ee68ffc8e88abf1dec19c5cb68f,https://masongaffney.org/workpapers/WP062%20Observed%20Behavior%20vs%20A%20Priori%20Dogmatism%20in%20Land%20Markets.pdf,gaffney/workpapers/WP062 Observed Behavior vs A Priori Dogmatism in Land Markets.pdf
workpapers/WP067 A_better_way_of_gauging_excess_burden_of_shiftable_taxes_2005.CV.pdf,71359,8c807dbc7dc69e9996abe182d7cc2a6ec532d5b90f26ef6f5019fcddd5d286c7,https://masongaffney.org/workpapers/WP067%20A_better_way_of_gauging_excess_burden_of_shiftable_taxes_2005.CV.pdf,gaffney/workpapers/WP067 A_better_way_of_gauging_excess_burden_of_shiftable_taxes_2005.CV.pdf
workpapers/WP068 Raising output by removing tax bias.pdf,75068,e5c4eb6153eae959a66766b002333f6d438edd730dd19fe4b392a34c5b87a8b8,https://masongaffney.org/workpapers/WP068%20Raising%20output%20by%20removing%20tax%20bias.pdf,gaffney/workpapers/WP068 Raising output by removing tax bias.pdf
workpapers/WP070 Unearned Income as a Barrier to Free Enterprise.pdf,98699,285777c4b352960a17b88fc1eea592c489f5cd7cf5b9ba4599f9822e3682734a,https://masongaffney.org/workpapers/WP070%20Unearned%20Income%20as%20a%20Barrier%20to%20Free%20Enterprise.pdf,gaffney/workpapers/WP070 Unearned Income as a Barrier to Free Enterprise.pdf
workpapers/WP071 Prop 13 and the Decline of California.pdf,105546,402ccfeaed29ca205b58decb31000924abb27566f458c012535c54b0a60dd8f5,https://masongaffney.org/workpapers/WP071%20Prop%2013%20and%20the%20Decline%20of%20California.pdf,gaffney/workpapers/WP071 Prop 13 and the Decline of California.pdf
workpapers/WP072 When California had a Magnetic Tax System.pdf,102256,98628f5c186a183690e40ef475d607ca87a035de0e7844c04806d1b3a2763465,https://masongaffney.org/workpapers/WP072%20When%20California%20had%20a%20Magnetic%20Tax%20System.pdf,gaffney/workpapers/WP072 When California had a Magnetic Tax System.pdf
workpapers/WP073 Property Tax Reform in Big Picture.pdf,229500,13e2c335e0dd2e8a8276b89bddc87614e660877ecc42add86068057385d2137b,https://masongaffney.org/workpapers/WP073%20Property%20Tax%20Reform%20in%20Big%20Picture.pdf,gaffney/workpapers/WP073 Property Tax Reform in Big Picture.pdf
workpapers/WP074 Californias Balkanized Tax Base.pdf,75857,b011a6015131d22ed1232bb1d1285f414b5e5829c87ba62fa817d91670154b11,https://masongaffney.org/workpapers/WP074%20Californias%20Balkanized%20Tax%20Base.pdf,gaffney/workpapers/WP074 Californias Balkanized Tax Base.pdf
"workpapers/WP076 South African Diary, March 17-30, 1992.pdf",156162,28696b3edcb7e1c55cd13a4ff65909157980dfe57538fcc068998699466c81d7,"https://masongaffney.org/workpapers/WP076%20South%20African%20Diary,%20March%2017-30,%201992.pdf","gaffney/workpapers/WP076 South African Diary, March 17-30, 1992.pdf"
workpapers/WP077 Enterprising Johannesburg and Sleepy Cape Town-A Contrast.pdf,88647,a254b793f214ec05d4ba48ee369c51229bb5dd61b27b19179bee9c59ddc5feb7,https://masongaffney.org/workpapers/WP077%20Enterprising%20Johannesburg%20and%20Sleepy%20Cape%20Town-A%20Contrast.pdf,gaffney/workpapers/WP077 Enterprising Johannesburg and Sleepy Cape Town-A Contrast.pdf
workpapers/WP078 Critique of South African Katz Commision (sic) Reports.pdf,123975,459856fa24a92440f995bc2ff11d3b2f551730bff44f3a6717074ee17ba8a298,https://masongaffney.org/workpapers/WP078%20Critique%20of%20South%20African%20Katz%20Commision%20(sic)%20Reports.pdf,gaffney/workpapers/WP078 Critique of South African Katz Commision (sic) Reports.pdf
workpapers/WP079 Privatization without giveaway-capitalism without kleptocracy.pdf,211483,9046f28214f226da290d5c155c76c1e75c6cdf42e92a263a3c6d4dfc0147d928,https://masongaffney.org/workpapers/WP079%20Privatization%20without%20giveaway-capitalism%20without%20kleptocracy.pdf,gaffney/workpapers/WP079 Privatization without giveaway-capitalism without kleptocracy.pdf
workpapers/WP080 Taxable Surplus in Russian Land.pdf,189852,0c8e76063ce34945eb246bf5fdf3cb2ce4f3d07229065938bb59a261ec1ce96f,https://masongaffney.org/workpapers/WP080%20Taxable%20Surplus%20in%20Russian%20Land.pdf,gaffney/workpapers/WP080 Taxable Surplus in Russian Land.pdf
workpapers/WP083 Russian Land rent in a tax-free economy.pdf,106393,0f750bdf470bfe72bc9ae4932f39f775cf33691f502b3c3d5a8ebe82290abc8d,https://masongaffney.org/workpapers/WP083%20Russian%20Land%20rent%20in%20a%20tax-free%20economy.pdf,gaffney/workpapers/WP083 Russian Land rent in a tax-free economy.pdf
workpapers/WP084 Salestax Suicides Through History.pdf,126272,ac7bacc35f97d0d739c07d61d08af4fc25b69f952adb7b9f0cde641abf5b8ea0,https://masongaffney.org/workpapers/WP084%20Salestax%20Suicides%20Through%20History.pdf,gaffney/workpapers/WP084 Salestax Suicides Through History.pdf
workpapers/WP085 California Sales Tax Revenues by City and Type of Sales.pdf,164057,ba092b0bffd4c3ca8a467a216f53decfae43525acabc86230d63874f3d3ad0ae,https://masongaffney.org/workpapers/WP085%20California%20Sales%20Tax%20Revenues%20by%20City%20and%20Type%20of%20Sales.pdf,gaffney/workpapers/WP085 California Sales Tax Revenues by City and Type of Sales.pdf
"workpapers/WP086 Sales Tax Revenues vs Taxable Property Values, California Counties, 1993-1994.pdf",75578,15090c43b56720679ba8e48dc0b50010e16c844dec23ecdd36ac3fe01bf670aa,"https://masongaffney.org/workpapers/WP086%20Sales%20Tax%20Revenues%20vs%20Taxable%20Property%20Values,%20California%20Counties,%201993-1994.pdf","gaffney/workpapers/WP086 Sales Tax Revenues vs Taxable Property Values, California Counties, 1993-1994.pdf"
workpapers/WP087 Salestax Leakages-Why Yield Less than Income Tax.pdf,103143,0500ef7b0c053b31d63836f83dbcd09962ea001ace32a3590c1ff3b1989f50c8,https://masongaffney.org/workpapers/WP087%20Salestax%20Leakages-Why%20Yield%20Less%20than%20Income%20Tax.pdf,gaffney/workpapers/WP087 Salestax Leakages-Why Yield Less than Income Tax.pdf
"workpapers/WP088 Replacing California Sales Tax with Property Tax, Regional Impacts.pdf",91328,455d7714346ca1595b7cb86a1cf9f2bfc5a478ea120705ba7a3798df8a55f925,"https://masongaffney.org/workpapers/WP088%20Replacing%20California%20Sales%20Tax%20with%20Property%20Tax,%20Regional%20Impacts.pdf","gaffney/workpapers/WP088 Replacing California Sales Tax with Property Tax, Regional Impacts.pdf"
workpapers/WP089 Cleveland's Explosive Growth under Mayors Tom Johnson and Newton Baker.pdf,71434,7f032a6aa3b41c82d18095416f4b1e6a37ecf4dea7efc258dff6692630200895,https://masongaffney.org/workpapers/WP089%20Cleveland's%20Explosive%20Growth%20under%20Mayors%20Tom%20Johnson%20and%20Newton%20Baker.pdf,gaffney/workpapers/WP089 Cleveland's Explosive Growth under Mayors Tom Johnson and Newton Baker.pdf
workpapers/WP091Chicago's growth spurt 1890-1900.pdf,135919,c9cb33918fc8df56256fea595f35b47869fd364d011376f854059cb45972a39c,https://masongaffney.org/workpapers/WP091Chicago's%20growth%20spurt%201890-1900.pdf,gaffney/workpapers/WP091Chicago's growth spurt 1890-1900.pdf
workpapers/WP095 2005 Temporal excess burden of Taxes on Buildings.pdf,107203,eda2776d97ba8e83fe5d67e0928617ea58decce7740432869d33ebf86891a277,https://masongaffney.org/workpapers/WP095%202005%20Temporal%20excess%20burden%20of%20Taxes%20on%20Buildings.pdf,gaffney/workpapers/WP095 2005 Temporal excess burden of Taxes on Buildings.pdf
workpapers/WP096 2005 The Physiocratic Concept of ATCOR.pdf,111370,a66d2d775726d7f946524ecd198b18e305b13e83bf5add59dda2215b11ea5cc1,https://masongaffney.org/workpapers/WP096%202005%20The%20Physiocratic%20Concept%20of%20ATCOR.pdf,gaffney/workpapers/WP096 2005 The Physiocratic Concept of ATCOR.pdf
workpapers/WP097 2004 Unknown revenue potential of land 15 hidden elements.pdf,203228,2c0387b125bf2f25731a2d274f9e132ab61ed246b2192a34ce7d1586f79e1ce2,https://masongaffney.org/workpapers/WP097%202004%20Unknown%20revenue%20potential%20of%20land%2015%20hidden%20elements.pdf,gaffney/workpapers/WP097 2004 Unknown revenue potential of land 15 hidden elements.pdf
workpapers/WP098 The Value of Land Seminar 2002.pdf,134786,a383dd99c9c2183e9ab19fde1f77c9176bd45d17540893d1829244d6d826a778,https://masongaffney.org/workpapers/WP098%20The%20Value%20of%20Land%20Seminar%202002.pdf,gaffney/workpapers/WP098 The Value of Land Seminar 2002.pdf
workpapers/WP099 2004 Housing and Income seminar January revision.pdf,92833,ec171a428ee260b3fcc03a625abe0e76cce23c228654922f69576ac3b9ee4f4d,https://masongaffney.org/workpapers/WP099%202004%20Housing%20and%20Income%20seminar%20January%20revision.pdf,gaffney/workpapers/WP099 2004 Housing and Income seminar January revision.pdf
workpapers/WP100 1999 OECD versus Harmful Tax Competition.pdf,115041,3109115e05012aa8811778674c714e9f3a56c105257b64abf2293adc4e94605b,https://masongaffney.org/workpapers/WP100%201999%20OECD%20versus%20Harmful%20Tax%20Competition.pdf,gaffney/workpapers/WP100 1999 OECD versus Harmful Tax Competition.pdf
"workpapers/WP101 1994 Land booms, Capital Stretch-out and Banking Collapse.pdf",155140,1a104bdda69aa8e9d80b9ed0e387357f538f752de972b5dda4d2946cfe64ba28,"https://masongaffney.org/workpapers/WP101%201994%20Land%20booms,%20Capital%20Stretch-out%20and%20Banking%20Collapse.pdf","gaffney/workpapers/WP101 1994 Land booms, Capital Stretch-out and Banking Collapse.pdf"
workpapers/WP105 Why Should We Care About Land Value and Why Now.pdf,166135,e313ecb4ad99ddbbabbc9513a49ebe78e277416fcc4b13dd7f5d595092e299bd,https://masongaffney.org/workpapers/WP105%20Why%20Should%20We%20Care%20About%20Land%20Value%20and%20Why%20Now.pdf,gaffney/workpapers/WP105 Why Should We Care About Land Value and Why Now.pdf
essays/2006_Severance_Tax_on_California_Oil.pdf,58262,a8e749eb98af18ff3eaa7ec683a4077ec0a137c43ba1f6b2183ca65349d2ef03,https://masongaffney.org/essays/2006_Severance_Tax_on_California_Oil.pdf,gaffney/essays/2006_Severance_Tax_on_California_Oil.pdf
essays/Americas_Low_Savings_Rate_8-9_2005.pdf,36825,63085fcda007debeea10d7b635e8891eb03f5393252ce01e28e96fa95809c299,https://masongaffney.org/essays/Americas_Low_Savings_Rate_8-9_2005.pdf,gaffney/essays/Americas_Low_Savings_Rate_8-9_2005.pdf
essays/Answer_to_Futilitarians_1998.pdf,24588,81f9169707804a977a0ef50503c305d3f07997d156fcae9604781e5074ae7ae2,https://masongaffney.org/essays/Answer_to_Futilitarians_1998.pdf,gaffney/essays/Answer_to_Futilitarians_1998.pdf
essays/Corporations_Democracy_and_the_US_Supreme_Court.pdf,59988,1519cd4f8578bdf92aa15461d5dcf13386c21d9c72e52d1c084f04e7bcc1a2ec,https://masongaffney.org/essays/Corporations_Democracy_and_the_US_Supreme_Court.pdf,gaffney/essays/Corporations_Democracy_and_the_US_Supreme_Court.pdf
essays/Denying_Inflation--Who_Why_and_How_12_2005.pdf,42149,66abb70796f3937651db3c7c4e8a36b78378e330a0bc9bf494eedd1e577dd5b4,https://masongaffney.org/essays/Denying_Inflation--Who_Why_and_How_12_2005.pdf,gaffney/essays/Denying_Inflation--Who_Why_and_How_12_2005.pdf
essays/Empty_Spaces_final_3-29.pdf,36229,a807c845357237084f0ae440ba0481925dc87722474006b94c5aeb110b0ee6bf,https://masongaffney.org/essays/Empty_Spaces_final_3-29.pdf,gaffney/essays/Empty_Spaces_final_3-29.pdf
essays/Europes_Fatal_Affair_with_VAT_071713a.pdf,483442,8ae1cc15a53e3382ba08f912d80886022cf19ab531e16069b4a01c6a1989f9d0,https://masongaffney.org/essays/Europes_Fatal_Affair_with_VAT_071713a.pdf,gaffney/essays/Europes_Fatal_Affair_with_VAT_071713a.pdf
essays/Europes_Fatal_Affair_with_VAT_Harrison_2016.pdf,1102093,24666def9905f9cc991f435592cceb576934c3354b9c8e65b7e5358df620d787,https://masongaffney.org/essays/Europes_Fatal_Affair_with_VAT_Harrison_2016.pdf,gaffney/essays/Europes_Fatal_Affair_with_VAT_Harrison_2016.pdf
essays/Four_vampires_of_capital.pdf,43602,4c1de08eb318b7f160014279deed77281924f754c8c747dacdf9247a54adba2c,https://masongaffney.org/essays/Four_vampires_of_capital.pdf,gaffney/essays/Four_vampires_of_capital.pdf
